PC1,PC2,Cluster
0.0043019477099086765,1.744417551183377,0
-0.34892881398695363,0.5258149008299737,0
-0.5160532016922479,0.61627614636365,0
-1.2254833634182083,0.7873550341329084,1
-0.7245885434802485,0.8848970907721628,0
0.7504493182546647,0.8547606876356565,0
2.941754363367744,1.2339173520386293,3
2.875392229716509,1.094273453711649,3
2.142059301068337,1.0877226774532884,3
1.3211675403967595,0.9051095153681029,0
0.4590529526918823,2.068745090660311,0
-1.3720578764547253,0.8065089324989926,1
-0.5022684066850737,0.8141156466101015,0
-0.9233429191987415,0.7437646564694026,0
-1.6239076400881685,2.0526624296305536,1
-2.648717323513293,0.917289873474194,1
-2.490364309218202,-0.18336625590065825,1
-3.414383172468292,1.0599639984371068,1
-2.3575335300812363,0.9912704682825589,1
0.6028404137559895,1.0537721479682958,0
3.2917422175361697,1.4384066379866098,3
3.051796471849626,1.3719048559205131,3
1.7182858966077585,1.0416953803037696,0
-0.8974039945786191,1.0045346423351584,0
0.35142681952555826,1.0388259912322904,0
0.6368697409159252,0.9432914935807034,0
0.3196910858135609,0.8219386586822692,0
0.43127839353704367,0.8039080310383169,0
0.5599868203613275,0.9779535816955931,0
-1.740441542600832,1.0040460489996523,1
-0.6825474794789211,1.350718334009774,0
2.184281254172067,1.3127380528574673,3
2.6353314513230255,1.181884116016201,3
2.975044037024808,1.0022989513498923,3
0.8221596004675666,1.9143110191720576,0
-2.410167719692154,0.8234272309124474,1
-2.0339631791805908,0.8499817556649703,1
-3.3223954011887216,0.7579964373680128,1
-4.173648847191044,0.8482715324810661,1
-3.904585263256492,0.8926398238581723,1
-2.676914442504927,-0.2887236392403726,1
-3.1753008586155755,0.8764622349535441,1
-2.325648245459898,0.8608707305826172,1
-0.8332207950030638,0.7928663274411238,0
2.3959411041626963,1.2628903506453144,3
2.8080047273007867,1.587590000692089,3
2.439187014502499,1.0079692701282656,3
1.0163834247394403,0.5421446536029988,0
0.8860913653944297,0.6331038352584968,0
1.0770363726934549,2.070550557391202,0
2.0574799327590525,1.1780268455578031,3
1.953189361469052,0.9410732880504142,3
1.5761888155019292,0.6897191931489633,0
-0.12385431044946521,0.8575380510333843,0
-0.7727839913007822,0.9963923930622313,0
1.1600760731030395,2.211058972277914,0
-0.9780582879364357,1.0251459348023848,0
-0.42300691520971107,1.0014819827429517,0
-0.9455490115629939,0.6349229036738188,0
-2.5378219587413158,0.5728400582721087,1
-1.818162821442772,0.538383434544789,1
-2.095329693657081,0.5001033791088505,1
-2.845907157185768,0.6422930939038667,1
-4.1863007741272,0.7640817131087567,1
-3.6291034582618233,-0.5026418433928774,1
-4.468512125618292,0.8372596925294372,1
-3.4527383730762136,0.5992274512617611,1
-1.4354239054840887,0.3842858314604846,1
1.2277454436830002,1.0653775180264249,0
1.949231823397307,0.9425438935974061,3
1.3933448541139406,0.44259552210541153,0
0.23866885636829455,0.4277214723968075,0
-0.4848382212206662,0.47638198969196865,0
-2.261379249089894,0.7519592342906151,1
-1.0991894882401214,0.7829783069481562,0
1.0317649819657835,1.7700779077889597,0
0.9859342479511364,0.34864371551340567,0
1.3794409801550205,0.44718589981900797,0
0.4674282094320789,0.42275819855815167,0
-0.6972536570289175,0.6696577940058124,0
-0.09182785556777168,0.7756375925947521,0
-0.4523394219395655,0.49717625051989156,0
-1.327656467730734,0.3633316156561015,1
-2.353127761672104,0.5877102036823499,1
-1.0204912240301278,0.692783482751366,0
-0.3862234113886929,0.3571781314689563,0
-0.6305157804353235,1.7697444783717777,0
-2.5592184177898116,0.6717172421435254,1
-2.3373958602332956,-0.3069912012085774,1
-3.196373438360772,0.7740129519932749,1
-3.1368474189713167,0.6375762319529834,1
-1.3350450082240874,0.7963288490161956,1
1.6273820499772849,1.0424934009603037,0
1.9785548867777345,1.2379649035264053,3
1.1259274369804853,0.427177688005948,0
-0.4834851193850247,0.15898996287799846,0
-1.8918126960290427,0.13126220949311734,1
-1.712454404225224,0.2615273432273064,1
-0.800910817836279,0.2340946456551765,0
-1.2479603654820535,0.23242583260154265,1
-1.2420347200068917,0.22386303597059737,1
-0.45869411229768553,0.2884406149869144,0
1.435837551223717,0.8208819332545239,0
1.5274498085278796,0.5521774050752175,0
-0.45452549024027067,0.614303511602132,0
-1.1280359666882724,0.559283501237381,0
-0.5786635071448379,1.7155849759801394,0
-0.6667376713991245,1.6573043309928728,0
-0.8092907976560231,0.27547784651424484,0
-1.303535869284254,0.49708871370520125,1
-1.6936225243112841,0.42296160693056184,1
-4.093503943345755,0.6317248241414507,1
-3.30037121180092,-0.556994533298128,1
-3.4998513759264074,-0.6189551923081191,1
-3.1112327152142893,-0.4964855715644245,1
-2.364430948066048,-0.355862025571007,1
-1.1866671356953449,-0.0027808386753072232,1
-0.182473131872463,0.23771970154665828,0
-0.2678893369851954,0.21114116317221918,0
-0.3789660460838018,0.17911006089659415,0
0.5119168096157609,0.5343741294151679,0
0.6635716727173662,0.6143483208341617,0
0.12194683871062557,0.3841472645103925,0
-1.549395941525809,-0.1356007339680866,1
-1.200959188326438,0.01185756214197282,1
-1.7392983024502204,-0.19852296627982505,1
-1.414607709717824,-0.10723105612547444,1
-0.7165996580458929,0.12460926240901621,0
1.0149662326907833,0.7719744035096824,0
1.1800705493261023,0.7131429764890266,0
0.0012475899242540053,0.27305224683615115,0
-0.1594634518485253,0.21968166014204749,0
-0.7745996173548066,-0.016791616809399945,0
-0.5339805934851272,0.09328671996685707,0
-0.09232190442931257,0.20816607268355866,0
-0.3563776502829558,0.20349172224771905,0
-0.17072390151540184,0.25459767340155487,0
-0.23793180940089323,0.22265460081609445,0
-0.13954160424330234,0.1438494769980555,0
-1.0939880119257765,-0.10099619402259562,1
-1.3243240262120437,-0.1842279119157749,1
-2.4544507131654587,-0.4173960572432482,1
-1.5429740472866702,-0.11548498136698632,1
-1.3569485584289094,-0.09298147787273159,1
-1.1594700456306113,-0.020770549410574598,1
-0.8469213742081154,0.038224873173608016,0
-1.4418667758055106,-0.014068310395344874,1
-1.1916779618203428,0.05307660712891479,1
-0.5391915091575235,0.22637673472175548,0
-1.5657278431379096,-0.12235587736441984,1
-1.425725425915987,-0.06883767251808162,1
-1.1274039245980494,-0.008721430164346233,1
-0.037777874153506474,0.33112539121596235,0
0.0949554807714248,0.3361675269947417,0
-0.41450676141713827,0.2065698567635682,0
-0.08926675606901179,0.28787455470994966,0
-0.02488713264745091,0.2594698242897172,0
-0.7827860811756527,0.026463067172350876,0
-1.9869912052122953,-0.28760241876934123,1
-2.720141435363697,-0.38537621211805756,1
-3.031575680491891,-0.44048292068037015,1
-2.5618882138346653,-0.3645670919912752,1
-2.1369110517267926,-0.2874182780986086,1
0.17089121917393055,0.4430131970428231,0
4.041620392455711,2.0730966685014973,3
4.373447663231775,2.3282188933451726,3
2.5415120333178844,0.947957186378092,3
0.8183759809493474,0.6784289979390915,0
0.28422185781178305,0.7655969364516397,0
0.46039954661532795,0.919759028854144,0
0.35539986913130805,0.721396029104691,0
0.38062542710860836,0.7935086059893497,0
0.2901134653186976,0.6258055296769006,0
0.08374058340439153,0.8106592142522664,0
0.7268042947980347,0.93330382509912,0
1.9063481929829742,0.8953578184064489,0
2.5750598322131726,2.1799167369451538,3
1.1958591868370227,1.8871287566611452,0
0.2719145370986866,0.590566684118716,0
-0.4422868197588538,0.6012291703625762,0
-1.2652760161004615,0.4991287498831187,1
-1.2692483165568744,0.5945719592724107,1
-2.759916038131737,0.6035116560416526,1
-3.5053896232271002,0.612092858810083,1
-2.6260627254402618,-0.4458249532176872,1
-3.102138807054341,0.499059342385138,1
-2.458122832775039,0.7122548309090586,1
-0.6899740737094738,0.8243817913261701,0
3.3998340341015814,1.5278031164952484,3
4.391297043290469,1.3760833518290678,3
4.0879978757077,0.6187808967531551,3
3.342106183750553,0.30152998004844267,3
1.5951437007071634,2.0160683155945334,0
0.4954810458099885,0.7923530446028654,0
0.4167261916586054,0.8420483829464865,0
-0.157784819216094,2.034674405816861,0
-0.002532786790563835,0.772571870823823,0
0.09448439377317121,0.7369294714298605,0
2.00169179476159,0.8442780750490405,3
3.693313717904241,1.2396451599447584,3
4.675253027569601,1.2109034106722234,3
3.9001756563768235,1.976745636178329,3
2.3273036230861557,0.8069565535153911,3
1.6649995016308543,0.76621444995688,0
1.0892179962942192,0.8186802117162819,0
-0.03147138970728671,0.6819258579037419,0
-1.3653148553655805,0.7550042575321532,1
-1.4795941001324113,0.7337945085332467,1
-1.5121018121589134,-0.14102998348324133,1
-2.5395055157002915,0.7336335999753054,1
-1.5800240198672726,0.777054747226788,1
0.030788610871023758,0.9433161655384292,0
3.019015785961537,1.4014805114744298,3
5.285607653246138,2.1222609119561318,3
3.981834733881091,1.2117882404665576,3
3.051127443863172,1.1674122445442565,3
2.434823183802293,0.6378843304964492,3
3.0145445045062003,1.2529268558408542,3
4.575426960336075,1.4565063934705202,3
1.8427046728923573,0.5675139075477519,3
1.0864745817221122,0.6156608919968342,0
1.0899883747614303,0.5852562486828446,0
0.9171746618633142,0.6552979658028484,0
0.4815466474452617,0.6569561257916722,0
0.972472312321498,0.5329115246742916,0
-0.19679456105428855,0.28836058513611074,0
-1.0881665877036792,0.20636486010047858,0
-1.654184125487073,0.2988184776730726,1
-1.5107135685223647,0.4086003083888525,1
-1.1911387614530125,0.30228888834811335,1
-2.069296709905032,0.47558952812693545,1
-3.1242268418932646,0.630183524841865,1
-3.0795281288251037,-0.49502164729476084,1
-4.321098149020083,0.7312148006013832,1
-3.597508087462168,0.5615669719799753,1
-1.7797420271095472,1.6494424916686985,1
0.10904449862508012,1.6654275030701489,0
2.2653849164602344,0.5892877139805661,3
0.46831270727109947,0.21071844907538784,0
0.6837804263180574,0.2785536908544485,0
-0.8750137424702954,0.43628200498469255,0
-0.4904229659128781,0.4937363399476275,0
0.08121095368237254,0.7177918619977975,0
-0.7370912645562873,0.4883050588405626,0
-0.28545552342183517,0.5507852738498413,0
1.5522472315561173,0.7795767856629313,0
2.9228849406907407,0.7813682156423787,3
2.6559434302710923,0.6507955608101185,3
2.678283228584954,0.9562684010886409,3
3.0639060796729263,0.8091375220796493,3
2.0650480992903537,0.5886690900491313,3
1.0145659007532521,0.4807618981030942,0
1.9798247626057959,0.7934722264624533,3
1.4424736698966847,0.9021217646983414,0
0.45773900131985756,0.6515345345907032,0
-0.7974622801757881,0.5274829913061506,0
-1.1028165594648323,1.1579467607390568,1
-1.0617056301445102,0.506275137927538,0
-0.7313745207868761,0.265293444148647,0
-0.5582418736634673,0.5496817196938723,0
2.9120967671092672,0.7883113380578193,3
3.6395513237351365,1.7851469938682027,3
1.2732298458628284,0.020421444576641946,0
0.3745458613581443,0.2598857612946128,0
-0.577273070058983,0.31621040557234426,0
-0.5916979245520233,1.6273534168613715,0
0.1607711920557471,0.38094857128986176,0
-0.05207238262296094,0.337001311100506,0
-0.4285018214115151,0.40578322496465213,0
0.07186281373863243,0.3232791616344451,0
0.5974512383620164,1.5812446949376375,0
1.8072264559285387,0.30274489302325147,3
2.7087737196692565,0.2288020879835011,3
1.4571414504916789,0.11978769364056559,0
0.20546719498002292,0.25279544398295833,0
0.607047442587989,0.4448573169588316,0
0.22887775747705824,0.20508590646559688,0
0.06677651513984727,0.3932069990399569,0
-1.4035614896239685,0.38861554964604755,1
-1.462857035173195,1.7464133609531067,1
-1.0907454543300923,-0.1761210350565108,1
-2.177649465967521,0.5164317231814198,1
-2.9351025059821754,0.5781373646615374,1
-2.422266978346698,0.6200882361829805,1
-0.5435441834078091,0.8258391049437499,0
1.1472437954170784,0.4846784200175269,0
1.5939509718433058,0.5610308066900141,0
0.89960828224638,0.19647420669919397,0
-1.0747420306959075,0.3503464859397166,0
-0.9269417195201681,0.3684964407137639,0
-1.0730666000553708,0.4438140755148931,0
-2.065357747263904,0.3600088963434788,1
-1.6223140447882285,0.4464776662257799,1
-1.4271404219878152,0.43934412503135634,1
-1.1297948247456293,0.33972399523519525,1
-0.005678507379772563,0.2570640984587708,0
0.3042097575427087,0.29007569351752127,0
1.5781298672447586,0.06790739394544557,0
0.18970896912424143,0.12266394124262221,0
-0.31030411230126004,0.540457217059121,0
0.6980787134213426,0.37525168026813216,0
0.10483463434092578,0.5734436394710783,0
-0.8733832439202541,0.38748393431998474,0
-2.1643865724484677,0.6751251986274713,1
-1.7841990282774636,-0.32696125277211935,1
-3.2066209759664543,0.5635651073728661,1
-3.341720389500121,0.48430760321070243,1
-3.332467313162746,0.4953235782121041,1
-2.1218233225091057,0.5588826354702042,1
-1.5777727104346864,0.5072282930260287,1
-0.6939073125909015,0.37464689267843754,0
-0.38082412938429094,1.4679731281968667,0
-1.2097785059257733,0.31003966516642706,1
-1.4266915810219187,0.4672439684216088,1
-2.598024894641921,0.6027912908113877,1
-2.2986218865703067,0.6874291726119781,1
-1.5163945152378189,0.8668058594670209,1
-0.6382682336947347,0.8242495403787319,0
-0.15158030994263685,0.6216986516254429,0
-0.049500576116973734,0.6311302510634343,0
1.4371835272078353,0.7378342648894723,0
0.38045348860363687,0.45300123046887003,0
-0.9201287577505226,0.4286382285822322,0
-1.3400178330451638,0.2507205628453667,1
-1.8539543773165341,0.12953208293112337,1
-2.0140914985038645,0.11592061879333067,1
-3.018846951767979,0.19548747001629355,1
-4.117459974139871,0.4057006429642103,1
-3.574931579247774,-0.747564533745251,1
-4.034727950931961,0.3591968174759237,1
-2.13187530596492,0.14513216386276517,1
-0.7759419586330442,0.10302949930039783,0
0.9841157993904415,0.3760263016176721,0
-0.27547299598091946,0.8940063604201545,0
-1.008090528262449,0.22865230815770776,0
-1.0635060654456834,0.1656227201209937,0
-1.2354626963692752,0.23062490935682828,1
-0.6895356344265965,0.3243661585403399,0
-1.1733186525090533,0.35404642995464297,1
-1.3874056295777317,0.33994747064344244,1
-1.3792487149319903,0.08828720332936385,1
-1.047898645534169,0.24393814860587956,0
-0.07280386483896649,0.4365519119490404,0
0.5570699394289937,0.3866191111949806,0
1.152193293047121,0.4909453500206626,0
0.2928418382515452,1.3872212820383,0
-1.7864879450545257,0.34914203064858873,1
-1.606446622419169,0.5333356612809408,1
-1.243308890751511,0.5102043956849898,1
-2.090681078168368,1.7266578086674713,1
-3.0166557467545494,0.42298077804393497,1
-3.2622667280630284,0.48706524078856905,1
-3.052202019967739,-0.5696014676371413,1
-3.7083826872775947,0.7903216614651136,1
-2.744165900863757,0.8161559925145626,1
-1.2710849102406343,0.8616063797805129,1
2.1860387197487063,1.211031256407168,3
5.617116395629887,1.691720637695494,3
1.7714802847604239,0.4997365807245734,0
1.0214406153411242,0.2774069531282931,0
0.15913329999814405,0.47937772510098725,0
1.1190821384981278,0.5257356149328463,0
1.3569397278804225,0.549561359876145,0
0.31911408202357133,1.8861949840697374,0
0.660358418340081,0.396838500851901,0
-0.32322549609429935,0.5293037731076241,0
1.8029697694295443,2.067758646942251,0
2.8488479523713193,0.5493671073704476,3
3.2901756415360306,0.6449131077453537,3
1.3570658543220768,0.3835600886644142,0
0.574974503342508,0.372626246787577,0
-0.7749939647486598,0.7706947619043395,0
-0.49447326225240745,0.4163398626292973,0
-0.5817014213574745,0.6588301739658976,0
-1.8002031579980042,0.5642631123217643,1
-2.2280719478115674,0.4958332378321595,1
-2.3869464881775517,-0.453552009739586,1
-2.9074522505760485,0.5649902529141034,1
-3.0172289897332236,0.6154748913511947,1
-1.663874210934714,0.8540902245823001,1
2.3391665034803024,1.4041158343041549,3
5.453374324886301,1.4546230622296175,3
3.4074751063809257,0.33524061220172396,3
1.2914987150822035,0.28793510657848836,0
0.4890852811351657,0.3109946094706202,0
0.4964986943037683,1.8745024194356472,0
0.7786625741551442,0.7287631242027646,0
0.4230508014739985,0.5886527073984822,0
0.5137323516579655,0.567474812553577,0
1.025007305966052,0.5146842558119946,0
2.0071282901173144,0.5678088331322086,3
2.638920893100998,0.4641906347169285,3
2.3910061180691615,0.6293413802501978,3
2.243425338239207,0.41418082760238856,3
0.10710482709084793,1.6251270559569673,0
-0.022634255327880732,0.6315521023575627,0
0.5417588342788237,1.6775320104692972,0
-0.13453243331580103,0.521089238451716,0
-1.223179732123452,0.7127979821674325,1
-2.1797809572858813,0.6487897064760844,1
-2.372989734904477,-0.38663402409292497,1
-3.4628570399584664,0.8730118024951266,1
-2.9213662759252053,0.8603338092668518,1
-0.8973601983394567,0.8092137225131963,0
2.4855895280278846,1.3717319570946798,3
4.998289211200567,1.6347906048221985,3
2.2124692483204074,2.6990018016190884,3
0.7157098157233772,0.5135017638332803,0
0.7074111212953902,0.5339958147474677,0
0.346417920667132,1.9164752976504735,0
0.5500664015714699,2.036813589207282,0
0.33269655978411294,0.4819243744806823,0
1.4422268642415312,0.35287871434640783,0
0.8404541461624858,0.34151835939574277,0
2.3892699421120622,0.6784336618236722,3
2.904184105834975,0.46497241845820914,3
2.953743201797909,0.29950679085112586,3
2.661906791265591,0.004287343789948017,3
1.2437043474149716,0.14666486538882698,0
1.160807714023814,0.2917593949695568,0
1.0478733385748047,0.5079870535459763,0
-0.6227341342583192,0.4562073336123146,0
-2.0505679013331486,0.5680004398294652,1
-2.7125953827051847,0.518905845650762,1
-1.9459082636146035,-0.34153679490550715,1
-2.6066363400946635,0.6504259642711715,1
-2.733122377013201,0.6144547394059514,1
-1.1636258848525094,0.7871960114394717,0
3.566259426032645,1.2614368596147796,3
3.997880284978693,1.2269083656216708,3
2.9515285932929993,0.6130466548577386,3
2.2617676360224053,0.33095437750906015,3
0.4741516047536281,0.39427118012204504,0
0.43619000123707463,0.6321780108375848,0
0.685788919316252,2.1582451497133035,0
0.6091556804559796,0.8548141586336065,0
0.8018236499238705,1.992703203599736,0
0.6102755119936821,0.602064212858541,0
0.15309193169124946,0.23379784253109154,0
2.4008538335030174,0.4801863419157814,3
1.8401898304821696,0.3886478762508893,3
1.8718123436406138,0.34505896400669445,3
0.9972865783502554,0.40212807709036547,0
1.0751974236224267,0.3943906622371694,0
1.4438333599261945,1.7755180618797488,0
2.183864150439777,0.6804506686641758,3
1.8497149040013863,0.6110959606395924,0
0.08827409482495152,0.642778636067972,0
-0.7395548495366054,-0.05164438187700089,0
-1.9131578298881946,0.6452620971112722,1
-2.0572117191023906,0.5857016308178286,1
-1.54044589252635,0.6025960875320138,1
-0.059518071667836035,0.8311620239796944,0
1.2946188662803506,1.0693471899577138,0
1.0897635797342267,0.7100387050892187,0
0.808235815970419,0.8094322147251174,0
0.2581313461696926,0.8770510804649475,0
0.7028322691046387,0.7591451911336071,0
0.519509610432439,2.310070993777196,0
-0.6145108455425258,0.8892687289347012,0
0.08838658417546306,0.9233646392267476,0
0.6011084675791492,0.9038524891440153,0
1.9574733752206326,1.0748506403152314,3
1.5214258327842587,0.8915690261271968,0
1.3351521244434703,1.171194826257369,0
0.3819967885805806,0.975964078936212,0
-1.0444245718128646,0.8945568683949482,0
0.7189936262245795,1.3095779226675115,0
1.5409888352060477,1.2204880982982826,0
2.743948617782383,1.3133205120471254,3
2.023724942681248,0.9965245764160856,3
0.34629695178191205,1.0962295092620893,0
1.078991681116101,0.7622056905806787,0
-1.6437948618738565,0.8675561663977197,1
-3.193636054071645,0.8211181473487147,1
-3.016683180435292,0.6310034673965292,1
-1.8291980078143835,0.470061482669971,1
-1.6764285739014537,0.7050722343338147,1
-2.293386733908056,0.5710783445946819,1
-2.240678326450401,0.5535490589363727,1
-2.2858021797396697,0.7631236442752504,1
-1.8373017009400092,0.6612104069088751,1
-2.307592856532147,1.9257957996851844,1
-3.056520301193589,0.8660187925835682,1
-2.1532615798250276,0.7844881629387401,1
-1.5314170819790356,0.646243327051413,1
-1.1776662429921823,0.5750384465737831,1
-1.0788524343262207,0.4756167123440382,0
-1.3545808850198318,0.8378814952759975,1
-1.53744225115623,0.9826238494828411,1
-0.9942335689745889,2.0778510600671063,0
-1.0015713860874345,0.8073202507908647,0
-1.932299566172883,1.6560200576701478,1
-2.4992849610028087,0.4744655396043258,1
-3.322353754877245,0.6024526492442549,1
-4.448974233741135,0.6596940614331871,1
-4.182694696233797,-0.7834339583563714,1
-5.2762223438165226,0.5749642591719722,1
-5.007521277672844,0.42182350484728287,1
-3.0446711507341044,0.2295915356436789,1
-0.9978916362591831,-0.07357427776234783,0
-0.9526783043424581,1.598917220622497,0
-2.006704493402381,0.456662831504305,1
-2.1813360729507045,1.0871447745991918,1
-2.4425615141612393,-0.1195180718001898,1
-2.21462425917579,0.03917419688063737,1
-2.088858828648633,0.008099649481116761,1
-2.186035279502438,-0.014475102424015196,1
-2.035046227783654,0.10880873028336965,1
-1.7650857668151436,0.023110213933165712,1
-0.6378639946001682,1.3491828004944644,0
-0.321446267094028,0.08352480283818275,0
-0.39301991550398946,0.035744402620737484,0
-1.745155964056101,-0.06383927505804658,1
-2.4557306879470366,0.11587806578270915,1
-2.5662046752166594,0.17645873490560288,1
-2.349831495363667,-0.032736192908978466,1
-2.2882716493714033,-0.005410663141927162,1
-2.969887251551092,0.24764179429043967,1
-4.420244514223735,0.361680328472467,1
-3.452851339102776,-0.839977964333928,1
-4.542896272324561,0.3460924791228728,1
-3.7134328156717715,0.18011735602598852,1
-3.4388034993763927,0.3258393307138329,1
-0.9959028919133491,0.411795014743899,0
1.8177767036781427,2.1191507730575965,0
0.16250287118046838,0.40478558171506945,0
0.5000094968677561,-0.15942597051232454,0
1.4907170839255253,-0.40680375833089955,0
-0.06258460579206691,0.008565065214242438,0
0.35966639440774884,0.018924141635626026,0
1.1226901275766688,0.1390694624023236,0
-0.23554901147200408,0.02672669753282419,0
-0.3343421713775851,0.01775511378083648,0
0.34502422693217516,0.2756758482130509,0
2.0285451145291185,0.9807371129712557,3
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
-0.2642345858776451,0.026690364823473253,0
2.148913954409638,1.8432928282467809,3
0.2827635912136896,-0.22787511633510038,0
0.21167625361782605,-0.10255655678391812,0
-0.3814258482871838,0.08228255668613821,0
-0.35073566258414923,0.23533940459032962,0
-1.0061030990030908,0.02632442632919353,1
-1.0022094253298195,0.10571423834006244,1
-1.49622949927415,-0.027348393813541524,1
0.33654645638898134,0.4245178186198859,0
0.9797296410240156,0.6554180749281354,0
0.9633831856089845,0.6589394939290365,0
0.869432289374134,0.6363084909205761,0
-0.12872986553436863,0.23975575893782267,0
-0.5746328502137436,0.10255240116988065,0
0.08893688365835391,0.2943698901209754,0
-0.5312266077341017,0.05816265484272705,0
-1.2052279945427598,-0.14444007341577436,1
-2.2103757392607597,-0.4074836583855223,1
-2.70811453518905,-0.5144117492350714,1
-2.8981568007468326,-0.5454325494085658,1
-1.8906847480787956,-0.2649797111213153,1
-1.0830588113171837,-0.08935037419256923,1
2.554122973445054,1.3748551051195284,3
3.698184428145448,1.8560479223192745,3
2.4520928671084627,1.2509586354057232,3
-0.5190838997927483,0.13734486815692606,0
-0.9765283130036687,0.014053053159656756,0
-0.17496493809271493,0.30702568189083035,0
-0.34317750186948504,0.2942020139010591,0
-0.7270185756302574,0.16698044617346774,0
-0.29282483364571243,0.30522950112051417,0
-0.6426413811215388,0.20530791825504183,0
1.194074864969834,0.8140402934071392,0
2.052054051319459,1.1708646392365087,3
1.3457086681359638,0.9053992097629772,0
0.5973291539894765,0.6103469215025924,0
0.2022473953105118,0.44361328260920585,0
-0.46261284287334337,0.20069841735950256,0
-0.5219445107148986,0.15775604360902942,0
-0.8485863202777628,0.019750602184018706,0
-1.4252202979475785,-0.15485504911542708,1
-1.3086501602242193,-0.10964809508762827,1
-2.177161989293405,-0.37151068602026666,1
-2.4564529173098264,-0.4254448973937003,1
-2.321046500553221,-0.3462179790551691,1
-0.7812701004188939,0.10195013067461703,0
1.4140192357108379,0.940773410699526,0
1.796169149010923,1.1271816380831596,0
1.5683678935168939,1.0127764235280534,0
-0.4335462724468015,0.2832016283260038,0
-0.5100510384516084,0.27641482994942335,0
0.39043065743979455,0.5932226025871594,0
-0.2560077495529082,0.3818661445919672,0
0.2682472122043248,0.539428624939361,0
-0.46862631779807007,0.3078694391530082,0
-0.3607116917053332,0.3293058581844941,0
0.20906943904486003,0.7960503824020845,0
0.6564536449931534,0.7284676131584659,0
-0.04871869729230565,0.7022861470546223,0
-0.15043019814701694,0.3832185897530436,0
-1.1608162782925637,0.3609757912523655,1
-1.2206352142764112,1.689790119734277,1
-0.033121639921289456,1.8436318710538604,0
-0.5188791198137456,0.24082967030941638,0
-1.4045466823273052,0.30405724539048734,1
-2.0953821094553944,0.44236806608504675,1
-2.3657688333084455,-0.2532034011543725,1
-2.5431858968224565,0.6642888296657945,1
-4.228934495761706,0.7080499549389778,1
-4.016747546086694,0.5319739074678609,1
-2.6662869024732316,0.2527028605982036,1
-2.736197308103802,0.2838713360472522,1
-2.8815884781679144,0.37355579346187145,1
-2.8468075132066133,0.4195266142529424,1
-2.6728964384265526,0.4213042402248538,1
-2.2295136351517364,0.48838818231880715,1
-2.7689019605374705,0.48196833306221276,1
-3.158144726135943,0.45396981479332865,1
-2.991549522325731,0.4630099767257934,1
-2.548336600219149,0.3841562757444311,1
-2.36227526016681,0.4027516644518418,1
-2.167572122930286,0.3861203535207608,1
-1.7023792204619732,1.5432811811559841,1
-1.2671054078971333,0.09092490432813141,1
-1.6844887775632271,1.358824340553964,1
-1.266798753714225,0.4360361452597549,1
0.05611240923568261,0.5607614841003986,0
0.16676463031783365,0.3058206032806389,0
-0.933989995275157,0.2750253659319924,0
-1.813135342963949,0.5177613917300171,1
-1.6013405109978136,-0.16136447980732213,1
-2.411522569757695,0.6427689757824323,1
-3.285035788381269,0.7104195551166065,1
-3.2520334591139624,0.6315067831849349,1
-2.7768399632588587,0.5095739765079096,1
-3.289876367628011,0.2735558445270108,1
-3.3573914223810086,0.3797968384281306,1
-3.052056422870471,0.3904701326518532,1
-3.10121611449633,0.3993729453381834,1
-3.0301399957608206,0.47352077157165345,1
-3.899180460487838,0.5151961863676482,1
-3.7896871585361014,0.4631708624840765,1
-3.3328856160145195,0.5755980300999567,1
-2.260520247612928,0.4314734104681094,1
-2.364655056259975,0.29130864840389964,1
-1.556283555836767,0.4089062691830985,1
-1.1987204742333843,0.461288156745184,1
-0.5473142881914944,0.36451429504333044,0
-0.47177512435464836,0.12553611523801045,0
-0.8816907038403757,0.14839827906094807,0
-2.386416983330424,0.6344447368540763,1
-3.065466456067869,0.9703918153651435,1
-2.465243927133384,0.8517400357134216,1
-3.8387198141747407,1.009720911119816,1
-3.150915061650742,-0.5593201582725189,1
-4.048567894440746,0.6363294547763063,1
-3.236440647639396,0.4365639086606395,1
-1.7104691019994218,0.793087779651519,1
0.4247454489531306,0.965434687549211,0
2.347079979027147,0.9283117530674576,3
1.3891609370007612,0.48109147348222725,0
0.6574437929288419,0.5536890370657049,0
0.04234040735116862,0.37060186683077745,0
-0.22296852335050502,0.44299198315032035,0
0.04252173453789051,0.5771498714684459,0
0.0937636522407142,0.552790113310824,0
-0.46951887694857225,0.48560840130058996,0
0.6012154978948323,0.5585134463180182,0
1.9365069252150209,1.679477813921335,3
2.562419507718138,0.6225455499627884,3
0.8526695201425697,0.7687772476328054,0
-0.40710216091468876,0.7757946387536175,0
-1.0354112914267595,1.0289168088361726,0
-1.7265420527200535,1.037925145001154,1
-1.3705648173691802,1.1241031780500097,1
-2.1048205905724697,1.0943389682425444,1
-3.1551002567628452,1.1735651900384372,1
